feature_uid,admin_level,district_name,constituency_name,river_flood_threshold,river_flood_mean,river_flood_min,river_flood_max,river_flood_p10,river_flood_p90,river_flood_affected_km2,river_flood_exposed_children,river_flood_exposed_children_pct,ag_drought_threshold,ag_drought_mean,ag_drought_min,ag_drought_max,ag_drought_p10,ag_drought_p90,ag_drought_affected_km2,ag_drought_exposed_children,ag_drought_exposed_children_pct,spei_drought_threshold,spei_drought_mean,spei_drought_min,spei_drought_max,spei_drought_p10,spei_drought_p90,spei_drought_affected_km2,spei_drought_exposed_children,spei_drought_exposed_children_pct,spi_drought_threshold,spi_drought_mean,spi_drought_min,spi_drought_max,spi_drought_p10,spi_drought_p90,spi_drought_affected_km2,spi_drought_exposed_children,spi_drought_exposed_children_pct,drought_any_exposed_children,drought_any_exposed_children_pct,drought_any_affected_km2,wind_threshold_kmh,rain_threshold_mm_day,wind_exceed_days_tier_1,wind_exceed_days_tier_2,wind_exceed_days_tier_3,rain_exceed_days_tier_1,rain_exceed_days_tier_2,rain_exceed_days_tier_3,analysis_start,analysis_end_exclusive,analysis_scale_m,wind_era5_exceed_days_mean,wind_era5_exceed_days_max,wind_era5_exceed_days_p90,rain_era5_exceed_days_mean,rain_era5_exceed_days_max,rain_era5_exceed_days_p90,wind_era5_exposed_children,wind_era5_exposed_children_pct,wind_era5_ge5d_exposed_children,wind_era5_ge5d_exposed_children_pct,wind_era5_ge15d_exposed_children,wind_era5_ge15d_exposed_children_pct,wind_era5_ge30d_exposed_children,wind_era5_ge30d_exposed_children_pct,rain_era5_exposed_children,rain_era5_exposed_children_pct,rain_era5_ge5d_exposed_children,rain_era5_ge5d_exposed_children_pct,rain_era5_ge15d_exposed_children,rain_era5_ge15d_exposed_children_pct,rain_era5_ge30d_exposed_children,rain_era5_ge30d_exposed_children_pct,any_exceed_exposed_children,any_exceed_exposed_children_pct,any_risk_exposed_children,any_risk_exposed_children_pct,any_risk_affected_km2
Kasungu||Kasungu South East,constituency,Kasungu,Kasungu South East,0.01,,,,,,25.081108715721204,68.67242307230542,1.201002534743905,30,,,,,,426.61109846199264,6027.848705021658,105.42021454756771,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6027.848705021658,105.42021454756771,426.61109846199264,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.101254480286739,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6046.395670450844,105.74457986767307,1326.1670276304671,23.193152220666377,0.0,0.0,0.0,0.0,6046.395670450844,105.74457986767307,68.67242307230542,1.201002534743905,25.081108715721204
Kasungu||Kasungu South West,constituency,Kasungu,Kasungu South West,0.01,,,,,,77.21285469789132,51.44242778192549,0.8825731737132583,30,,,,,,689.6548092961314,6280.716287353517,107.75525079066679,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6280.716287353517,107.75525079066679,689.6548092961314,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.18874332848132,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6384.550827862585,109.536690429298,4747.689281918254,81.4538383590685,0.0,0.0,0.0,0.0,6384.550827862585,109.536690429298,48.699945790276814,0.8355217195034851,58.83538603198294
Kasungu||Kasungu West,constituency,Kasungu,Kasungu West,0.01,,,,,,54.512852910920685,42.25491742631968,0.5887725720205621,30,,,,,,686.646899709047,7346.528143724481,102.36522833453434,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7346.528143724481,102.36522833453434,686.646899709047,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.666708908883539,9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7650.8760401419895,106.60595828212547,1022.9724158861184,14.253917344829539,0.0,0.0,0.0,0.0,7650.8760401419895,106.60595828212547,36.589905185033295,0.5098372899046727,15.66424464127597
Kasungu Municipality||Kasungu Central,constituency,Kasungu Municipality,Kasungu Central,0.01,,,,,,0.0,0.0,0.0,30,,,,,,34.52301198618083,3777.9622236661467,82.26207143543806,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,3777.9622236661467,82.26207143543806,34.52301198618083,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4609.847075598673,100.37569117653888,0.0,0.0,0.0,0.0,0.0,0.0,4609.847075598673,100.37569117653888,0.0,0.0,0.0
Likoma Islands||Likoma Islands,constituency,Likoma Islands,Likoma Islands,0.01,,,,,,12.322936048460942,74.91273718584401,8.385609017827427,30,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,1.9591836734693877,12,12.0,40.10204081632653,56,56.0,178.02546398067008,19.927878652407824,178.02546398067008,19.927878652407824,0.0,0.0,0.0,0.0,909.4079500916837,101.7976354041676,909.4079500916837,101.7976354041676,909.4079500916837,101.7976354041676,901.9852726205602,100.96675305389566,909.4079500916837,101.7976354041676,0.0,0.0,0.0
Lilongwe||Lilongwe Bunda,constituency,Lilongwe,Lilongwe Bunda,0.01,,,,,,5.670786135103189,9.85816697712038,0.13534649211394764,30,,,,,,210.11362156587484,7707.845530035921,105.82391804356168,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7707.845530035921,105.82391804356168,210.11362156587484,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,6.017921146953406,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7707.845530035921,105.82391804356168,6154.292011762254,84.49459591931391,0.0,0.0,0.0,0.0,7707.845530035921,105.82391804356168,9.85816697712038,0.13534649211394764,5.670786135103189
Lilongwe||Lilongwe Central,constituency,Lilongwe,Lilongwe Central,0.01,,,,,,7.464813134015775,14.345305281935955,0.14661572420390806,30,,,,,,121.69621988090817,9908.961069379488,101.2742130434008,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,9908.961069379488,101.2742130434008,121.69621988090817,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,8.33125,10,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9908.961069379488,101.2742130434008,9908.961069379488,101.2742130434008,0.0,0.0,0.0,0.0,9908.961069379488,101.2742130434008,14.345305281935955,0.14661572420390806,7.464813134015775
Lilongwe||Lilongwe Chankhandwe,constituency,Lilongwe,Lilongwe Chankhandwe,0.01,,,,,,3.6589102043825035,40.277657175648436,0.5893343441898747,30,,,,,,159.14862746070415,7033.778152029365,102.91678625512208,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7033.778152029365,102.91678625512208,159.14862746070415,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,6.1788235294117655,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7033.778152029365,102.91678625512208,7033.778152029365,102.91678625512208,0.0,0.0,0.0,0.0,7033.778152029365,102.91678625512208,40.277657175648436,0.5893343441898747,3.6589102043825035
Lilongwe||Lilongwe Chilobwe,constituency,Lilongwe,Lilongwe Chilobwe,0.01,,,,,,53.33966674547569,110.72064349113727,1.422136780207927,30,,,,,,373.27865174190663,8446.783795464627,108.49360635224367,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,8446.783795464627,108.49360635224367,373.27865174190663,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.1135678391959796,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8452.679817188375,108.56933702979268,0.0,0.0,0.0,0.0,0.0,0.0,8452.679817188375,108.56933702979268,110.72064349113727,1.422136780207927,50.51598530797396
Lilongwe||Lilongwe Chiwamba,constituency,Lilongwe,Lilongwe Chiwamba,0.01,,,,,,8.180171554462582,12.589327245950702,0.180826023211744,30,,,,,,279.16762144027956,7255.904996458808,104.21974261840612,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7255.904996458808,104.21974261840612,279.16762144027956,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,6.974219810040705,12,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7255.904996458808,104.21974261840612,7255.904996458808,104.21974261840612,0.0,0.0,0.0,0.0,7255.904996458808,104.21974261840612,12.589327245950702,0.180826023211744,8.180171554462582
Lilongwe||Lilongwe Demera,constituency,Lilongwe,Lilongwe Demera,0.01,,,,,,0.0,0.0,0.0,30,,,,,,338.92254916873634,8675.683851855876,106.5611781654336,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,8675.683851855876,106.5611781654336,338.92254916873634,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.39417693169093,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8675.683851855876,106.5611781654336,7593.575021339631,93.26991561460152,0.0,0.0,0.0,0.0,8675.683851855876,106.5611781654336,0.0,0.0,0.0
Lilongwe||Lilongwe East,constituency,Lilongwe,Lilongwe East,0.01,,,,,,56.23873882737815,47.04303322200683,0.8900101877037528,30,,,,,,453.74088349248836,5738.113612329842,108.55974250372289,-1.5,,,,,,141.49398327504892,1641.7238156804267,31.0598790357746,-1.5,,,,,,0.0,0.0,0.0,5738.113612329842,108.55974250372289,453.74088349248836,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,11.64203233256351,17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750.061972515255,108.78579430274668,5750.061972515255,108.78579430274668,0.11627992695453121,0.0021999074576374896,0.0,0.0,5750.061972515255,108.78579430274668,45.98060324414105,0.8699100062473396,48.35794929616591
Lilongwe||Lilongwe Likuni,constituency,Lilongwe,Lilongwe Likuni,0.01,,,,,,5.657098714043112,57.746781091830314,0.8602868550412784,30,,,,,,288.0951547164542,7096.890873299159,105.72644595120882,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7096.890873299159,105.72644595120882,288.0951547164542,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.279100529100528,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7096.890873299159,105.72644595120882,6936.094296541283,103.33096729932589,0.0,0.0,0.0,0.0,7096.890873299159,105.72644595120882,57.746781091830314,0.8602868550412784,5.657098714043112
Lilongwe||Lilongwe Mapuyu North,constituency,Lilongwe,Lilongwe Mapuyu North,0.01,,,,,,0.5336530746198168,3.7530556907840804,0.05354101723435091,30,,,,,,319.75068213542284,7516.476815006658,107.22990753430406,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7516.476815006658,107.22990753430406,319.75068213542284,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.235431235431235,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7516.476815006658,107.22990753430406,2368.331964236031,33.78657631572051,0.0,0.0,0.0,0.0,7516.476815006658,107.22990753430406,3.7530556907840804,0.05354101723435091,0.5336530746198168
Lilongwe||Lilongwe Mapuyu South,constituency,Lilongwe,Lilongwe Mapuyu South,0.01,,,,,,0.0,0.0,0.0,30,,,,,,278.4228455457034,7299.270595907056,106.83919700605703,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7299.270595907056,106.83919700605703,278.4228455457034,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.55191256830601,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.660414007424,106.93272457513234,3645.6387321066622,53.36110089285629,0.0,0.0,0.0,0.0,7305.660414007424,106.93272457513234,0.0,0.0,0.0
Lilongwe||Lilongwe Mpenu,constituency,Lilongwe,Lilongwe Mpenu,0.01,,,,,,0.1778009992019803,0.2730709300321691,0.00487475430885328,30,,,,,,186.59087697711644,5867.467726108138,104.74371466978813,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,5867.467726108138,104.74371466978813,186.59087697711644,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,11.461224489795917,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5867.467726108138,104.74371466978813,5867.467726108138,104.74371466978813,0.0,0.0,0.0,0.0,5867.467726108138,104.74371466978813,0.2730709300321691,0.00487475430885328,0.1778009992019803
Lilongwe||Lilongwe Mphande,constituency,Lilongwe,Lilongwe Mphande,0.01,,,,,,1.8049645900726317,9.221149597915948,0.11190102721225735,30,,,,,,299.95290039170015,8678.077662369784,105.31070929229872,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,8678.077662369784,105.31070929229872,299.95290039170015,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.7958921694480106,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8678.077662369784,105.31070929229872,5052.975858309572,61.31916449456271,0.0,0.0,0.0,0.0,8678.077662369784,105.31070929229872,9.221149597915948,0.11190102721225735,1.8049645900726317
Lilongwe||Lilongwe Msinja North,constituency,Lilongwe,Lilongwe Msinja North,0.01,,,,,,0.0,0.0,0.0,30,,,,,,182.94552140633272,7977.729002696044,104.70022623026496,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7977.729002696044,104.70022623026496,182.94552140633272,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,6.715430861723447,12,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8083.941838725292,106.09417029091959,7928.885258186914,104.05919779995467,0.0,0.0,0.0,0.0,8083.941838725292,106.09417029091959,0.0,0.0,0.0
Lilongwe||Lilongwe Msinja South,constituency,Lilongwe,Lilongwe Msinja South,0.01,,,,,,12.41122457677243,11.72071140133867,0.17790357848162172,30,,,,,,352.1794889805362,6842.508729141716,103.85946270863826,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6842.508729141716,103.85946270863826,352.1794889805362,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.616597125637458,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7078.506200534294,107.44156564042436,6128.014333615773,93.01446316751736,0.0,0.0,0.0,0.0,7078.506200534294,107.44156564042436,10.734499147768114,0.16293429180226643,10.484079155267455
Lilongwe||Lilongwe Msozi,constituency,Lilongwe,Lilongwe Msozi,0.01,,,,,,4.703628434386908,12.750892097926608,0.21106201147856846,30,,,,,,206.90006442677736,6420.29811504133,106.27342965854373,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6420.29811504133,106.27342965854373,206.90006442677736,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,9.150807899461402,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6461.33392068522,106.9526840679863,6461.33392068522,106.9526840679863,0.0,0.0,0.0,0.0,6461.33392068522,106.9526840679863,1.6792472939865262,0.027796118806179174,1.8247930358437932
Lilongwe||Lilongwe Mude,constituency,Lilongwe,Lilongwe Mude,0.01,,,,,,11.717380698755676,31.58908985514267,0.42940844011654716,30,,,,,,377.4848640226851,7958.993960085101,108.19112538441094,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7958.993960085101,108.19112538441094,377.4848640226851,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.394736842105262,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7958.993960085101,108.19112538441094,1501.4429826250266,20.409967240255483,0.0,0.0,0.0,0.0,7958.993960085101,108.19112538441094,31.58908985514267,0.42940844011654716,11.717380698755676
Lilongwe||Lilongwe Nkhoma,constituency,Lilongwe,Lilongwe Nkhoma,0.01,,,,,,20.793361013075884,65.28199620796184,1.2774311842937391,30,,,,,,215.40933171393812,5301.250102725449,103.7343002715343,-1.5,,,,,,4.186523890261556,170.83028686397216,3.342788951592574,-1.5,,,,,,0.0,0.0,0.0,5301.250102725449,103.7343002715343,215.40933171393812,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,12.568067226890758,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5437.326650934359,106.39703174774966,5437.326650934359,106.39703174774966,3.482828262273004,0.06815161438376018,0.0,0.0,5437.326650934359,106.39703174774966,51.36238886071186,1.0050537826919672,15.144680474786194
Lilongwe||Lilongwe Nyanja,constituency,Lilongwe,Lilongwe Nyanja,0.01,,,,,,13.548799105719022,38.564685291869964,0.7377910824222921,30,,,,,,188.68385674532726,5458.156055455934,104.42141129137053,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,5458.156055455934,104.42141129137053,188.68385674532726,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,12.11591355599214,15,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.477554599328,105.67109397887873,5523.477554599328,105.67109397887873,1491.276690331744,28.530004464549346,0.0,0.0,5523.477554599328,105.67109397887873,27.793918864750392,0.5317327323893541,8.114438313128904
Lilongwe||Lilongwe Phirilanjuzi,constituency,Lilongwe,Lilongwe Phirilanjuzi,0.01,,,,,,8.845338330549351,17.202914827185516,0.24379938201779364,30,,,,,,322.69001995231577,7422.727774869929,105.19475696873342,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7422.727774869929,105.19475696873342,322.69001995231577,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.985641891891893,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7535.47832048287,106.79265555852149,6193.125747775855,87.76886040731875,0.0,0.0,0.0,0.0,7535.47832048287,106.79265555852149,17.202914827185516,0.24379938201779364,8.845338330549351
Lilongwe City||Lilongwe City Bwaila,constituency,Lilongwe City,Lilongwe City Bwaila,0.01,,,,,,6.722128410199109,26.055160705599132,0.6217684093239914,30,,,,,,25.62039354127996,3812.9670503261027,90.99089752213972,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,3812.9670503261027,90.99089752213972,25.62039354127996,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4203.229610601508,100.30394433320782,4203.229610601508,100.30394433320782,0.0,0.0,0.0,0.0,4203.229610601508,100.30394433320782,15.315570128723687,0.3654837436784711,3.911501654456644
Lilongwe City||Lilongwe City Centre,constituency,Lilongwe City,Lilongwe City Centre,0.01,,,,,,2.879349220266529,43.07091502091463,1.424555084257622,30,,,,,,17.3797011197782,3045.9794837186146,100.74468020864478,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,3045.9794837186146,100.74468020864478,17.3797011197782,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045.9794837186146,100.74468020864478,3045.9794837186146,100.74468020864478,0.0,0.0,0.0,0.0,3045.9794837186146,100.74468020864478,43.07091502091463,1.424555084257622,2.879349220266529
Lilongwe City||Lilongwe City Dzenza,constituency,Lilongwe City,Lilongwe City Dzenza,0.01,,,,,,0.0,0.0,0.0,30,,,,,,21.030791909086936,6910.808318470621,97.14202350879289,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6910.808318470621,97.14202350879289,21.030791909086936,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7114.1561073374505,100.00038895263927,7114.1561073374505,100.00038895263927,0.0,0.0,0.0,0.0,7114.1561073374505,100.00038895263927,0.0,0.0,0.0
Lilongwe City||Lilongwe City Kakule,constituency,Lilongwe City,Lilongwe City Kakule,0.01,,,,,,10.873508278528849,195.32188574128293,2.828748675423374,30,,,,,,39.34523087833441,6200.396174426607,89.79722061838731,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6200.396174426607,89.79722061838731,39.34523087833441,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.186915887850466,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6933.406659391315,100.41304295978051,6933.406659391315,100.41304295978051,0.0,0.0,0.0,0.0,6933.406659391315,100.41304295978051,195.32188574128293,2.828748675423374,10.873508278528849
Lilongwe City||Lilongwe City Lumbadzi,constituency,Lilongwe City,Lilongwe City Lumbadzi,0.01,,,,,,0.0,0.0,0.0,30,,,,,,131.30830049210903,5476.136459804106,95.35405890785685,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,5476.136459804106,95.35405890785685,131.30830049210903,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,6.110144927536231,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5891.466478378691,102.58605601896956,5884.843062323273,102.47072477962674,0.0,0.0,0.0,0.0,5891.466478378691,102.58605601896956,0.0,0.0,0.0
Lilongwe City||Lilongwe City Masintha,constituency,Lilongwe City,Lilongwe City Masintha,0.01,,,,,,1.3240047120580485,16.58147592638053,0.48018491611802894,30,,,,,,5.197457452848845,1953.7677010096756,56.57938918035945,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,1953.7677010096756,56.57938918035945,5.197457452848845,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3453.263176264716,100.00345542160132,3453.263176264716,100.00345542160132,0.0,0.0,0.0,0.0,3453.263176264716,100.00345542160132,6.2228183923983105,0.18020733142443282,1.3240047120580485
Lilongwe City||Lilongwe City Mbuka,constituency,Lilongwe City,Lilongwe City Mbuka,0.01,,,,,,2.0955075609917735,4.579749936668896,0.09461507689220455,30,,,,,,6.792914930745667,4487.244875435298,92.7039739711789,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,4487.244875435298,92.7039739711789,6.792914930745667,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.17391304347826,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4840.4907712528975,100.00183696737292,4840.4907712528975,100.00183696737292,0.0,0.0,0.0,0.0,4840.4907712528975,100.00183696737292,1.1537088090298224,0.02383497989782542,1.051513882711822
Lilongwe City||Lilongwe City Mlodza,constituency,Lilongwe City,Lilongwe City Mlodza,0.01,,,,,,0.0,0.0,0.0,30,,,,,,4.402620069185892,2237.563460505243,44.83467158066089,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,2237.563460505243,44.83467158066089,4.402620069185892,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.631578947368421,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4990.698898016239,100.0,4990.698898016239,100.0,0.0,0.0,0.0,0.0,4990.698898016239,100.0,0.0,0.0,0.0
Lilongwe City||Lilongwe City Mtandire-Mtsiliza,constituency,Lilongwe City,Lilongwe City Mtandire-Mtsiliza,0.01,,,,,,2.8830057326485132,356.23719816628613,5.567347997528605,30,,,,,,19.460997984923573,6193.919885856438,96.79985035498447,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6193.919885856438,96.79985035498447,19.460997984923573,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6403.872363406243,100.08103073558432,6403.872363406243,100.08103073558432,0.0,0.0,0.0,0.0,6403.872363406243,100.08103073558432,323.6721370972839,5.058414544017449,2.5538471944191876
Lilongwe City||Lilongwe City Nafisi-Chipala,constituency,Lilongwe City,Lilongwe City Nafisi-Chipala,0.01,,,,,,0.0,0.0,0.0,30,,,,,,2.5694353786169315,458.2391220777642,5.4112411061199035,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,458.2391220777642,5.4112411061199035,2.5694353786169315,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8468.505661242267,100.0026486908,8468.505661242267,100.0026486908,0.0,0.0,0.0,0.0,8468.505661242267,100.0026486908,0.0,0.0,0.0
Lilongwe City||Lilongwe City Nankhaka,constituency,Lilongwe City,Lilongwe City Nankhaka,0.01,,,,,,4.2073085485720165,104.53756814552285,1.9399691908680232,30,,,,,,15.558828648866394,4226.596546680421,78.43560193953455,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,4226.596546680421,78.43560193953455,15.558828648866394,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.359158049187,100.21785059753267,5400.359158049187,100.21785059753267,0.0,0.0,0.0,0.0,5400.359158049187,100.21785059753267,95.9521834339581,1.78064482425372,3.5754754924306686
Lilongwe City||Lilongwe City Ngwenya,constituency,Lilongwe City,Lilongwe City Ngwenya,0.01,,,,,,0.0,0.0,0.0,30,,,,,,15.294227533714444,6902.492705108254,78.48003755173762,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6902.492705108254,78.48003755173762,15.294227533714444,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,9.0,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8796.923007268178,100.01935205802204,8796.923007268178,100.01935205802204,0.0,0.0,0.0,0.0,8796.923007268178,100.01935205802204,0.0,0.0,0.0
Lilongwe City||Lilongwe City centre,constituency,Lilongwe City,Lilongwe City centre,0.01,,,,,,12.416847757264678,58.62309934831426,1.1760130486944413,30,,,,,,58.6479186724214,4936.279535701806,99.02460310904034,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,4936.279535701806,99.02460310904034,58.6479186724214,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.042424242424243,8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5045.689772681214,101.21943531304996,5045.689772681214,101.21943531304996,0.0,0.0,0.0,0.0,5045.689772681214,101.21943531304996,58.62309934831426,1.1760130486944413,12.416847757264678
